id_vente,date,id_client,id_produit,id_canal,quantite,prix_unitaire,remise_pct,montant,statut
VNT035017,2022-12-20,CLT11572,PRD0265,CH08,2,406.6,0,813.2,en_cours
VNT035018,2022-06-08,CLT06732,PRD0094,CH05,2,870.37,0,1740.74,en_cours
VNT035019,2023-06-02,CLT05626,PRD0260,CH04,1,182.22,0,182.22,livré
VNT035020,2023-01-11,CLT03146,PRD0315,CH04,2,145.63,5,276.7,livré
VNT035021,2024-10-07,CLT04444,PRD0169,CH06,1,264.98,0,264.98,livré
VNT035022,2022-08-14,CLT01421,PRD0103,CH04,10,88.9,10,800.1,en_cours
VNT035023,2022-04-10,CLT04921,PRD0167,CH01,1,683.12,0,683.12,livré
VNT035024,2024-06-03,CLT09688,PRD0228,CH05,3,471.63,0,1414.89,livré
VNT035025,2024-04-19,CLT03725,PRD0205,CH02,6,981.59,0,5889.54,livré
VNT035026,2023-02-16,CLT10099,PRD0365,CH04,9,479.67,0,4317.03,en_cours
VNT035027,2022-11-05,CLT04128,PRD0105,CH06,3,21.75,0,65.25,livré
VNT035028,2023-04-17,CLT08830,PRD0106,CH01,3,103.69,15,264.41,livré
VNT035029,2022-07-14,CLT01476,PRD0265,CH07,3,406.6,10,1097.82,livré
VNT035030,2024-12-09,CLT10980,PRD0119,CH01,2,72.7,5,138.13,livré
VNT035031,2024-01-09,CLT09778,PRD0292,CH07,1,181.26,0,181.26,livré
VNT035032,2024-09-23,CLT00723,PRD0081,CH05,2,660.99,15,1123.68,livré
VNT035033,2022-05-09,CLT08228,PRD0385,CH08,2,410.9,20,657.44,livré
VNT035034,2024-03-20,CLT02227,PRD0131,CH06,2,126.93,10,228.47,livré
VNT035035,2022-06-06,CLT00389,PRD0223,CH01,1,2053.79,10,1848.41,livré
VNT035036,2024-09-26,CLT08471,PRD0090,CH08,7,490.88,0,3436.16,livré
VNT035037,2022-01-17,CLT06947,PRD0182,CH04,1,1306.97,20,1045.58,livré
VNT035038,2022-10-19,CLT04330,PRD0324,CH04,1,248.5,10,223.65,livré
VNT035039,2024-01-13,CLT10582,PRD0326,CH05,2,154.68,0,309.36,livré
VNT035040,2022-04-14,CLT08227,PRD0121,CH01,1,197.35,0,197.35,livré
VNT035041,2023-09-26,CLT08174,PRD0107,CH01,1,40.58,5,38.55,en_cours
VNT035042,2023-10-08,CLT05124,PRD0085,CH03,2,311.83,0,623.66,livré
VNT035043,2022-03-29,CLT11560,PRD0225,CH06,9,2512.74,0,22614.66,livré
VNT035044,2022-06-11,CLT05955,PRD0097,CH04,1,643.76,20,515.01,livré
VNT035045,2024-07-26,CLT02279,PRD0135,CH06,1,78.52,10,70.67,livré
VNT035046,2023-09-10,CLT09406,PRD0076,CH07,2,161.66,0,323.32,livré
VNT035047,2024-02-10,CLT10479,PRD0257,CH04,1,417.64,0,417.64,annulé
VNT035048,2024-12-01,CLT02024,PRD0323,CH06,1,197.27,20,157.82,livré
VNT035049,2023-12-01,CLT09736,PRD0107,CH01,2,40.58,5,77.1,livré
VNT035050,2022-11-23,CLT07694,PRD0307,CH05,5,147.05,0,735.25,livré
VNT035051,2022-05-06,CLT07215,PRD0215,CH06,1,1590.84,20,1272.67,livré
VNT035052,2024-12-08,CLT01539,PRD0174,CH06,1,1359.52,5,1291.54,annulé
VNT035053,2024-03-12,CLT01474,PRD0053,CH01,1,626.15,5,594.84,en_cours
VNT035054,2024-08-28,CLT09383,PRD0026,CH06,1,1191.42,10,1072.28,livré
VNT035055,2022-08-29,CLT08529,PRD0097,CH07,2,643.76,5,1223.14,livré
VNT035056,2023-03-13,CLT07514,PRD0324,CH03,3,248.5,0,745.5,en_cours
VNT035057,2024-08-14,CLT09191,PRD0117,CH01,1,124.3,0,124.3,livré
VNT035058,2022-01-10,CLT08842,PRD0243,CH02,2,2967.65,5,5638.53,livré
VNT035059,2022-03-02,CLT07174,PRD0232,CH08,1,2736.62,10,2462.96,livré
VNT035060,2022-10-13,CLT08055,PRD0040,CH04,5,1112.02,0,5560.1,livré
VNT035061,2024-03-22,CLT01188,PRD0373,CH01,4,572.95,0,2291.8,livré
VNT035062,2023-11-13,CLT08280,PRD0058,CH09,5,571.74,5,2715.76,livré
VNT035063,2022-05-25,CLT07399,PRD0035,CH01,2,3901.73,5,7413.29,livré
VNT035064,2023-09-26,CLT08987,PRD0149,CH04,1,160.2,5,152.19,en_cours
VNT035065,2024-06-17,CLT07988,PRD0328,CH06,2,75.84,10,136.51,livré
VNT035066,2023-08-04,CLT06206,PRD0182,CH04,2,1306.97,20,2091.15,livré
VNT035067,2023-03-11,CLT03959,PRD0012,CH10,7,3807.89,0,26655.23,livré
VNT035068,2023-11-21,CLT06257,PRD0149,CH05,3,160.2,5,456.57,livré
VNT035069,2022-04-10,CLT07790,PRD0190,CH08,6,832.1,0,4992.6,en_cours
VNT035070,2024-12-30,CLT01873,PRD0299,CH07,4,231.84,10,834.62,livré
VNT035071,2023-12-01,CLT08752,PRD0328,CH05,2,75.84,20,121.34,livré
VNT035072,2022-02-25,CLT10012,PRD0181,CH05,1,1265.93,0,1265.93,livré
VNT035073,2024-09-08,CLT11956,PRD0181,CH04,4,1265.93,5,4810.53,livré
VNT035074,2022-07-06,CLT06566,PRD0222,CH05,4,1829.56,0,7318.24,livré
VNT035075,2024-02-09,CLT06935,PRD0197,CH01,2,491.53,5,933.91,livré
VNT035076,2022-09-02,CLT06423,PRD0126,CH05,3,180.67,0,542.01,livré
VNT035077,2023-01-06,CLT04989,PRD0034,CH02,5,3776.41,0,18882.05,livré
VNT035078,2024-07-12,CLT02016,PRD0247,CH05,6,127.65,10,689.31,livré
VNT035079,2022-01-18,CLT11441,PRD0102,CH04,4,89.98,15,305.93,livré
VNT035080,2024-01-12,CLT09596,PRD0067,CH01,5,744.69,10,3351.11,livré
VNT035081,2024-12-07,CLT08579,PRD0078,CH06,2,715.71,0,1431.42,livré
VNT035082,2023-07-22,CLT02956,PRD0307,CH01,1,147.05,0,147.05,livré
VNT035083,2024-09-23,CLT08221,PRD0216,CH03,3,874.39,15,2229.69,livré
VNT035084,2024-01-24,CLT09892,PRD0090,CH04,4,490.88,10,1767.17,livré
VNT035085,2023-07-06,CLT06696,PRD0369,CH05,2,258.67,5,491.47,livré
VNT035086,2024-12-30,CLT03869,PRD0211,CH03,5,1550.57,20,6202.28,livré
VNT035087,2024-04-20,CLT09957,PRD0333,CH07,7,128.39,20,718.98,livré
VNT035088,2024-06-25,CLT04884,PRD0399,CH02,3,733.09,0,2199.27,annulé
VNT035089,2023-04-14,CLT04994,PRD0099,CH05,1,389.86,0,389.86,livré
VNT035090,2024-03-02,CLT00551,PRD0331,CH08,2,85.55,0,171.1,livré
VNT035091,2024-09-18,CLT10162,PRD0065,CH01,1,811.87,0,811.87,livré
VNT035092,2022-01-10,CLT07189,PRD0214,CH05,2,2664.81,5,5063.14,livré
VNT035093,2024-02-01,CLT11661,PRD0184,CH06,1,377.44,10,339.7,livré
VNT035094,2022-08-16,CLT03957,PRD0268,CH02,2,377.33,10,679.19,livré
VNT035095,2023-02-01,CLT05925,PRD0253,CH06,4,293.58,0,1174.32,livré
VNT035096,2022-03-19,CLT10468,PRD0004,CH04,3,310.6,5,885.21,livré
VNT035097,2024-01-11,CLT02750,PRD0157,CH02,3,260.0,5,741.0,en_cours
VNT035098,2023-08-04,CLT03310,PRD0256,CH04,3,291.91,0,875.73,livré
VNT035099,2024-09-06,CLT05139,PRD0030,CH07,3,2042.84,10,5515.67,livré
VNT035100,2023-07-15,CLT11430,PRD0131,CH07,4,126.93,15,431.56,livré
VNT035101,2022-06-03,CLT06011,PRD0368,CH05,5,546.93,0,2734.65,en_cours
VNT035102,2023-12-08,CLT00636,PRD0008,CH01,1,2876.04,0,2876.04,livré
VNT035103,2023-10-28,CLT11004,PRD0303,CH05,1,220.68,5,209.65,en_cours
VNT035104,2023-06-02,CLT02033,PRD0218,CH04,1,328.51,0,328.51,livré
VNT035105,2023-05-25,CLT00255,PRD0078,CH04,1,715.71,0,715.71,annulé
VNT035106,2024-11-12,CLT06276,PRD0217,CH01,1,774.51,0,774.51,livré
VNT035107,2024-12-16,CLT06252,PRD0056,CH01,6,124.74,0,748.44,livré
VNT035108,2022-06-14,CLT06543,PRD0287,CH05,1,96.89,5,92.05,livré
VNT035109,2022-05-25,CLT06963,PRD0296,CH07,1,226.06,20,180.85,livré
VNT035110,2023-05-01,CLT11326,PRD0102,CH06,1,89.98,5,85.48,livré
VNT035111,2022-08-03,CLT08936,PRD0027,CH08,4,2073.52,5,7879.38,livré
VNT035112,2022-04-09,CLT01023,PRD0166,CH06,1,255.29,10,229.76,livré
VNT035113,2022-09-28,CLT07191,PRD0323,CH04,2,197.27,15,335.36,livré
VNT035114,2023-01-20,CLT00223,PRD0171,CH05,2,685.3,0,1370.6,en_cours
VNT035115,2023-06-17,CLT00402,PRD0394,CH06,2,254.02,10,457.24,livré
VNT035116,2024-03-21,CLT10924,PRD0322,CH04,1,120.14,5,114.13,en_cours
VNT035117,2022-09-21,CLT11327,PRD0253,CH04,1,293.58,0,293.58,livré
VNT035118,2024-06-18,CLT09125,PRD0376,CH07,3,473.94,10,1279.64,livré
VNT035119,2022-02-20,CLT11465,PRD0303,CH02,2,220.68,0,441.36,livré
VNT035120,2023-01-17,CLT05865,PRD0121,CH04,2,197.35,15,335.5,livré
VNT035121,2022-05-04,CLT01430,PRD0330,CH05,5,56.28,10,253.26,livré
VNT035122,2024-07-01,CLT00124,PRD0400,CH04,9,290.67,0,2616.03,livré
VNT035123,2022-03-29,CLT01235,PRD0400,CH05,2,290.67,5,552.27,livré
VNT035124,2022-07-05,CLT07560,PRD0328,CH04,4,75.84,10,273.02,livré
VNT035125,2024-01-20,CLT11385,PRD0021,CH02,8,549.69,15,3737.89,livré
VNT035126,2022-11-11,CLT09162,PRD0351,CH05,1,75.72,15,64.36,livré
VNT035127,2022-10-10,CLT02344,PRD0290,CH04,1,55.32,10,49.79,livré
VNT035128,2022-12-10,CLT04119,PRD0340,CH01,2,282.39,5,536.54,livré
VNT035129,2022-10-10,CLT05560,PRD0255,CH06,6,212.2,10,1145.88,livré
VNT035130,2022-03-23,CLT08593,PRD0287,CH04,3,96.89,5,276.14,livré
VNT035131,2022-01-15,CLT09634,PRD0333,CH05,1,128.39,20,102.71,livré
VNT035132,2024-09-09,CLT06980,PRD0376,CH01,1,473.94,10,426.55,livré
VNT035133,2022-07-17,CLT00950,PRD0068,CH04,2,486.01,0,972.02,livré
VNT035134,2023-08-23,CLT08756,PRD0215,CH02,5,1590.84,10,7158.78,livré
VNT035135,2022-10-30,CLT11831,PRD0373,CH01,1,572.95,0,572.95,en_cours
VNT035136,2022-03-22,CLT09238,PRD0205,CH04,1,981.59,0,981.59,livré
VNT035137,2022-02-07,CLT09160,PRD0132,CH02,4,141.07,0,564.28,livré
VNT035138,2023-05-01,CLT06355,PRD0129,CH05,1,41.23,15,35.05,livré
VNT035139,2024-05-18,CLT05892,PRD0100,CH10,4,702.56,0,2810.24,livré
VNT035140,2023-11-12,CLT02785,PRD0218,CH04,1,328.51,0,328.51,livré
VNT035141,2024-11-29,CLT11941,PRD0210,CH04,4,89.4,0,357.6,livré
VNT035142,2023-07-26,CLT00626,PRD0152,CH06,4,851.34,15,2894.56,livré
VNT035143,2022-03-31,CLT03779,PRD0071,CH03,5,744.59,0,3722.95,annulé
VNT035144,2024-08-29,CLT10672,PRD0146,CH01,1,79.19,0,79.19,livré
VNT035145,2022-03-21,CLT10940,PRD0206,CH05,2,2342.64,15,3982.49,livré
VNT035146,2023-10-07,CLT04379,PRD0355,CH05,1,450.81,10,405.73,livré
VNT035147,2023-03-24,CLT03053,PRD0111,CH06,3,109.31,5,311.53,livré
VNT035148,2024-02-26,CLT03970,PRD0164,CH05,1,366.5,0,366.5,livré
VNT035149,2024-01-13,CLT11567,PRD0106,CH07,4,103.69,0,414.76,livré
VNT035150,2024-07-06,CLT08912,PRD0026,CH05,1,1191.42,15,1012.71,livré
VNT035151,2024-12-30,CLT08573,PRD0271,CH02,2,489.85,10,881.73,livré
VNT035152,2024-11-26,CLT01665,PRD0356,CH05,2,477.93,0,955.86,annulé
VNT035153,2024-04-03,CLT06950,PRD0198,CH03,1,512.76,10,461.48,livré
VNT035154,2022-04-11,CLT03675,PRD0093,CH05,2,330.89,0,661.78,livré
VNT035155,2022-02-27,CLT10997,PRD0350,CH01,5,238.74,5,1134.02,livré
VNT035156,2024-07-30,CLT00643,PRD0350,CH02,1,238.74,0,238.74,livré
VNT035157,2022-03-11,CLT00060,PRD0346,CH05,4,282.1,10,1015.56,livré
VNT035158,2023-01-02,CLT06601,PRD0314,CH04,5,63.94,10,287.73,en_cours
VNT035159,2023-04-12,CLT00214,PRD0282,CH04,1,94.89,0,94.89,annulé
VNT035160,2022-08-06,CLT01832,PRD0219,CH06,2,511.98,0,1023.96,livré
VNT035161,2023-06-20,CLT08200,PRD0045,CH05,2,994.16,10,1789.49,livré
VNT035162,2024-05-31,CLT09984,PRD0180,CH04,1,361.6,15,307.36,livré
VNT035163,2022-03-16,CLT10177,PRD0287,CH08,1,96.89,5,92.05,livré
VNT035164,2024-11-13,CLT02008,PRD0309,CH01,1,147.17,15,125.09,livré
VNT035165,2024-12-05,CLT01684,PRD0050,CH02,1,4589.7,0,4589.7,livré
VNT035166,2024-02-07,CLT10786,PRD0206,CH09,1,2342.64,0,2342.64,livré
VNT035167,2022-03-19,CLT03480,PRD0025,CH02,1,4094.94,0,4094.94,livré
VNT035168,2023-09-19,CLT11414,PRD0387,CH04,2,730.97,0,1461.94,livré
VNT035169,2022-09-12,CLT07726,PRD0219,CH10,5,511.98,5,2431.91,livré
VNT035170,2022-04-17,CLT10061,PRD0094,CH07,1,870.37,0,870.37,livré
VNT035171,2022-09-15,CLT06440,PRD0231,CH06,3,651.46,0,1954.38,livré
VNT035172,2022-11-15,CLT02102,PRD0100,CH01,2,702.56,0,1405.12,livré
VNT035173,2022-02-07,CLT01307,PRD0201,CH05,2,2198.14,0,4396.28,livré
VNT035174,2023-06-04,CLT07845,PRD0155,CH04,7,415.1,0,2905.7,livré
VNT035175,2024-06-06,CLT03437,PRD0124,CH03,3,121.51,10,328.08,livré
VNT035176,2022-07-04,CLT00061,PRD0057,CH03,2,746.9,0,1493.8,livré
VNT035177,2022-09-16,CLT11616,PRD0025,CH02,3,4094.94,5,11670.58,en_cours
VNT035178,2022-05-12,CLT06839,PRD0138,CH07,3,147.1,10,397.17,livré
VNT035179,2023-09-29,CLT03521,PRD0367,CH05,3,372.14,0,1116.42,livré
VNT035180,2022-02-19,CLT02200,PRD0112,CH04,2,177.52,10,319.54,livré
VNT035181,2023-04-23,CLT11644,PRD0212,CH07,1,2006.49,0,2006.49,livré
VNT035182,2023-10-27,CLT09440,PRD0330,CH01,1,56.28,5,53.47,livré
VNT035183,2024-04-14,CLT10524,PRD0125,CH06,1,45.02,0,45.02,en_cours
VNT035184,2022-05-30,CLT07855,PRD0087,CH02,1,880.39,0,880.39,livré
VNT035185,2024-11-20,CLT04991,PRD0360,CH04,5,710.62,15,3020.13,en_cours
VNT035186,2022-06-27,CLT10077,PRD0283,CH05,1,341.66,10,307.49,en_cours
VNT035187,2024-10-21,CLT00341,PRD0174,CH02,2,1359.52,0,2719.04,livré
VNT035188,2024-07-21,CLT02928,PRD0384,CH04,4,717.47,0,2869.88,livré
VNT035189,2023-03-21,CLT05853,PRD0381,CH04,2,684.06,10,1231.31,livré
VNT035190,2022-10-26,CLT02291,PRD0154,CH07,2,256.92,20,411.07,livré
VNT035191,2023-01-09,CLT11220,PRD0387,CH07,2,730.97,0,1461.94,livré
VNT035192,2023-12-03,CLT01784,PRD0067,CH06,1,744.69,5,707.46,livré
VNT035193,2023-01-31,CLT01610,PRD0109,CH01,4,99.62,20,318.78,livré
VNT035194,2024-04-18,CLT09898,PRD0279,CH09,2,104.83,15,178.21,livré
VNT035195,2022-04-05,CLT05508,PRD0399,CH05,5,733.09,5,3482.18,annulé
VNT035196,2022-04-04,CLT11595,PRD0209,CH06,4,520.91,0,2083.64,livré
VNT035197,2023-01-23,CLT03711,PRD0168,CH05,2,586.23,0,1172.46,livré
VNT035198,2022-11-11,CLT00068,PRD0032,CH04,2,1627.25,0,3254.5,livré
VNT035199,2024-04-15,CLT04928,PRD0242,CH04,1,1017.18,0,1017.18,livré
VNT035200,2023-04-05,CLT01684,PRD0132,CH01,7,141.07,5,938.12,livré
VNT035201,2024-04-18,CLT04348,PRD0306,CH01,2,286.71,0,573.42,livré
VNT035202,2022-01-16,CLT03301,PRD0371,CH04,3,382.74,0,1148.22,livré
VNT035203,2024-02-16,CLT06508,PRD0391,CH02,1,572.39,0,572.39,livré
VNT035204,2022-08-05,CLT00896,PRD0139,CH05,3,89.88,0,269.64,livré
VNT035205,2024-08-05,CLT05185,PRD0182,CH07,2,1306.97,5,2483.24,livré
VNT035206,2023-02-19,CLT07121,PRD0071,CH05,1,744.59,0,744.59,livré
VNT035207,2023-08-17,CLT03969,PRD0097,CH04,1,643.76,0,643.76,livré
VNT035208,2023-04-26,CLT10352,PRD0257,CH05,5,417.64,20,1670.56,livré
VNT035209,2024-03-25,CLT06072,PRD0157,CH09,4,260.0,0,1040.0,livré
VNT035210,2024-11-08,CLT08121,PRD0372,CH06,8,745.93,5,5669.07,livré
VNT035211,2022-02-06,CLT10051,PRD0141,CH05,3,185.82,15,473.84,livré
VNT035212,2023-05-03,CLT11577,PRD0122,CH04,5,183.83,0,919.15,en_cours
VNT035213,2022-07-30,CLT00601,PRD0076,CH05,3,161.66,0,484.98,livré
VNT035214,2024-05-31,CLT09577,PRD0400,CH03,4,290.67,0,1162.68,livré
VNT035215,2022-05-10,CLT04673,PRD0135,CH07,4,78.52,20,251.26,livré
VNT035216,2024-02-23,CLT09604,PRD0087,CH05,1,880.39,0,880.39,livré
VNT035217,2023-02-27,CLT06655,PRD0182,CH06,6,1306.97,0,7841.82,livré
VNT035218,2024-06-27,CLT00046,PRD0217,CH01,3,774.51,0,2323.53,livré
VNT035219,2022-01-27,CLT01363,PRD0157,CH01,1,260.0,0,260.0,livré
VNT035220,2022-11-30,CLT01312,PRD0062,CH07,6,374.61,0,2247.66,en_cours
VNT035221,2023-01-16,CLT09442,PRD0069,CH10,2,476.46,15,809.98,livré
VNT035222,2022-12-18,CLT11403,PRD0074,CH06,2,217.41,5,413.08,livré
VNT035223,2023-12-17,CLT08497,PRD0058,CH05,1,571.74,5,543.15,livré
VNT035224,2022-04-30,CLT08565,PRD0232,CH01,2,2736.62,5,5199.58,livré
VNT035225,2023-05-13,CLT09595,PRD0332,CH02,1,115.02,10,103.52,livré
VNT035226,2024-04-04,CLT11133,PRD0289,CH05,3,31.93,20,76.63,livré
VNT035227,2023-08-31,CLT03123,PRD0344,CH03,3,280.68,20,673.63,livré
VNT035228,2024-10-20,CLT04015,PRD0399,CH04,5,733.09,20,2932.36,livré
VNT035229,2024-06-08,CLT05963,PRD0068,CH01,1,486.01,0,486.01,livré
VNT035230,2023-04-25,CLT04615,PRD0119,CH06,1,72.7,0,72.7,livré
VNT035231,2024-06-01,CLT09790,PRD0080,CH02,3,507.06,10,1369.06,livré
VNT035232,2024-10-18,CLT09340,PRD0339,CH06,4,197.62,0,790.48,livré
VNT035233,2023-11-19,CLT08475,PRD0075,CH04,2,376.32,0,752.64,livré
VNT035234,2022-08-31,CLT05081,PRD0107,CH05,3,40.58,0,121.74,livré
VNT035235,2023-06-10,CLT00872,PRD0146,CH03,10,79.19,0,791.9,livré
VNT035236,2024-10-11,CLT05698,PRD0165,CH01,1,1317.71,5,1251.82,livré
VNT035237,2022-04-09,CLT03920,PRD0036,CH02,4,1104.34,20,3533.89,livré
VNT035238,2023-08-12,CLT07393,PRD0150,CH03,3,108.44,5,309.05,en_cours
VNT035239,2024-01-29,CLT10520,PRD0284,CH03,1,58.52,0,58.52,livré
VNT035240,2022-03-17,CLT05450,PRD0210,CH07,3,89.4,15,227.97,livré
VNT035241,2023-08-01,CLT02409,PRD0187,CH01,1,1347.27,0,1347.27,livré
VNT035242,2023-05-11,CLT03430,PRD0062,CH06,3,374.61,0,1123.83,annulé
VNT035243,2022-03-11,CLT07208,PRD0139,CH03,3,89.88,5,256.16,livré
VNT035244,2022-09-11,CLT04017,PRD0158,CH01,3,276.99,0,830.97,livré
VNT035245,2022-05-16,CLT05515,PRD0016,CH03,2,3871.15,5,7355.18,en_cours
VNT035246,2023-01-10,CLT04604,PRD0111,CH08,3,109.31,5,311.53,annulé
VNT035247,2022-11-17,CLT08482,PRD0195,CH07,5,705.86,0,3529.3,livré
VNT035248,2023-07-26,CLT02186,PRD0331,CH02,1,85.55,0,85.55,livré
VNT035249,2023-12-27,CLT11721,PRD0273,CH04,2,446.04,0,892.08,livré
VNT035250,2024-11-05,CLT07105,PRD0079,CH08,4,387.4,0,1549.6,livré
VNT035251,2022-11-27,CLT05848,PRD0007,CH07,1,398.43,0,398.43,livré
VNT035252,2024-02-21,CLT06399,PRD0157,CH04,2,260.0,5,494.0,livré
VNT035253,2024-10-23,CLT10758,PRD0123,CH06,1,104.48,5,99.26,livré
VNT035254,2023-03-12,CLT08782,PRD0245,CH02,1,1625.95,0,1625.95,livré
VNT035255,2022-03-07,CLT04762,PRD0088,CH06,2,144.17,5,273.92,livré
VNT035256,2023-05-03,CLT06785,PRD0139,CH03,4,89.88,0,359.52,livré
VNT035257,2023-04-04,CLT05890,PRD0378,CH07,1,727.65,0,727.65,livré
VNT035258,2023-03-09,CLT01509,PRD0019,CH06,2,2842.14,0,5684.28,livré
VNT035259,2022-11-02,CLT08466,PRD0094,CH02,10,870.37,5,8268.51,livré
VNT035260,2023-02-18,CLT09463,PRD0055,CH04,3,720.22,10,1944.59,livré
VNT035261,2022-10-30,CLT00520,PRD0329,CH05,5,298.37,5,1417.26,livré
VNT035262,2022-01-27,CLT06544,PRD0105,CH06,5,21.75,5,103.31,livré
VNT035263,2023-11-16,CLT00122,PRD0103,CH06,2,88.9,0,177.8,livré
VNT035264,2024-08-22,CLT07886,PRD0045,CH01,4,994.16,20,3181.31,livré
VNT035265,2023-02-19,CLT00905,PRD0200,CH04,2,928.58,20,1485.73,livré
VNT035266,2022-03-16,CLT04972,PRD0210,CH10,2,89.4,0,178.8,livré
VNT035267,2023-04-10,CLT04954,PRD0100,CH04,2,702.56,10,1264.61,annulé
VNT035268,2023-08-01,CLT07329,PRD0183,CH06,3,994.73,0,2984.19,livré
VNT035269,2024-08-20,CLT08332,PRD0240,CH04,1,1628.47,10,1465.62,livré
VNT035270,2024-08-16,CLT01550,PRD0166,CH06,2,255.29,0,510.58,livré
VNT035271,2022-11-24,CLT07004,PRD0294,CH01,3,101.65,0,304.95,en_cours
VNT035272,2023-08-28,CLT09521,PRD0070,CH02,9,642.44,5,5492.86,livré
VNT035273,2023-10-08,CLT08656,PRD0187,CH08,4,1347.27,5,5119.63,livré
VNT035274,2022-08-14,CLT00004,PRD0238,CH01,3,2784.38,0,8353.14,en_cours
VNT035275,2023-08-21,CLT05374,PRD0347,CH08,3,265.83,0,797.49,livré
VNT035276,2023-05-24,CLT04138,PRD0055,CH05,3,720.22,15,1836.56,en_cours
VNT035277,2024-05-09,CLT11328,PRD0157,CH04,1,260.0,15,221.0,livré
VNT035278,2024-02-06,CLT01929,PRD0039,CH06,6,2417.32,5,13778.72,en_cours
VNT035279,2024-02-03,CLT11121,PRD0210,CH04,1,89.4,0,89.4,livré
VNT035280,2024-08-05,CLT10682,PRD0226,CH05,4,2867.58,10,10323.29,livré
VNT035281,2023-10-28,CLT05620,PRD0299,CH06,3,231.84,10,625.97,livré
VNT035282,2023-11-17,CLT11836,PRD0185,CH01,4,996.43,0,3985.72,livré
VNT035283,2023-04-20,CLT04342,PRD0022,CH06,4,606.35,0,2425.4,livré
VNT035284,2024-03-07,CLT04845,PRD0399,CH06,3,733.09,0,2199.27,livré
VNT035285,2023-09-20,CLT07971,PRD0027,CH05,6,2073.52,15,10574.95,livré
VNT035286,2022-01-13,CLT06406,PRD0224,CH10,2,2121.95,5,4031.7,livré
VNT035287,2023-07-18,CLT03144,PRD0258,CH06,3,358.46,0,1075.38,livré
VNT035288,2024-11-29,CLT08262,PRD0225,CH03,5,2512.74,10,11307.33,livré
VNT035289,2024-12-06,CLT03195,PRD0226,CH05,1,2867.58,20,2294.06,livré
VNT035290,2022-04-10,CLT11749,PRD0326,CH06,5,154.68,0,773.4,livré
VNT035291,2022-09-20,CLT01189,PRD0338,CH07,3,108.32,5,308.71,livré
VNT035292,2022-05-14,CLT09920,PRD0392,CH04,2,503.3,0,1006.6,livré
VNT035293,2024-12-07,CLT06239,PRD0314,CH07,10,63.94,0,639.4,livré
VNT035294,2023-10-18,CLT11500,PRD0366,CH04,1,426.69,0,426.69,livré
VNT035295,2022-06-04,CLT04139,PRD0206,CH02,6,2342.64,0,14055.84,livré
VNT035296,2023-04-19,CLT05496,PRD0314,CH03,3,63.94,5,182.23,annulé
VNT035297,2022-12-07,CLT01030,PRD0209,CH08,4,520.91,0,2083.64,annulé
VNT035298,2024-01-03,CLT03996,PRD0124,CH03,2,121.51,0,243.02,livré
VNT035299,2023-07-24,CLT07084,PRD0090,CH06,1,490.88,0,490.88,livré
VNT035300,2022-07-21,CLT06451,PRD0047,CH07,2,3276.89,0,6553.78,livré
VNT035301,2023-05-02,CLT05406,PRD0068,CH02,2,486.01,0,972.02,livré
VNT035302,2023-10-05,CLT10783,PRD0229,CH07,3,775.09,0,2325.27,livré
VNT035303,2024-07-01,CLT08645,PRD0117,CH07,1,124.3,10,111.87,livré
VNT035304,2024-07-16,CLT06432,PRD0349,CH02,6,105.97,0,635.82,livré
VNT035305,2024-02-06,CLT09307,PRD0165,CH05,2,1317.71,0,2635.42,livré
VNT035306,2023-01-15,CLT09749,PRD0266,CH05,3,80.27,0,240.81,en_cours
VNT035307,2023-04-18,CLT05931,PRD0354,CH05,2,146.57,10,263.83,livré
VNT035308,2022-12-16,CLT08419,PRD0101,CH05,2,32.1,5,60.99,livré
VNT035309,2023-08-02,CLT03979,PRD0025,CH04,1,4094.94,5,3890.19,annulé
VNT035310,2022-06-14,CLT08049,PRD0353,CH07,2,434.77,20,695.63,livré
VNT035311,2024-05-13,CLT07733,PRD0261,CH09,2,310.07,0,620.14,livré
VNT035312,2023-11-13,CLT07985,PRD0104,CH02,2,130.27,0,260.54,livré
VNT035313,2024-10-09,CLT03398,PRD0337,CH03,4,287.2,15,976.48,livré
VNT035314,2024-01-25,CLT07284,PRD0295,CH06,1,89.84,0,89.84,en_cours
VNT035315,2024-11-16,CLT08444,PRD0162,CH05,6,1388.92,0,8333.52,livré
VNT035316,2022-01-03,CLT04885,PRD0320,CH07,4,75.18,20,240.58,en_cours
VNT035317,2022-06-22,CLT02120,PRD0127,CH05,2,189.87,10,341.77,livré
VNT035318,2024-04-27,CLT10468,PRD0219,CH05,1,511.98,0,511.98,livré
VNT035319,2022-04-13,CLT09760,PRD0102,CH05,1,89.98,0,89.98,en_cours
VNT035320,2022-09-06,CLT00028,PRD0070,CH01,5,642.44,0,3212.2,annulé
VNT035321,2022-11-25,CLT06891,PRD0082,CH06,3,650.13,5,1852.87,livré
VNT035322,2024-12-02,CLT08932,PRD0041,CH01,2,587.29,0,1174.58,livré
VNT035323,2024-11-04,CLT09864,PRD0162,CH04,4,1388.92,10,5000.11,livré
VNT035324,2024-07-20,CLT08070,PRD0171,CH03,1,685.3,5,651.03,livré
VNT035325,2022-02-09,CLT02469,PRD0185,CH06,1,996.43,0,996.43,livré
VNT035326,2024-03-16,CLT11194,PRD0050,CH06,2,4589.7,5,8720.43,livré
VNT035327,2024-12-15,CLT02190,PRD0378,CH03,1,727.65,0,727.65,livré
