id_retour,id_vente,id_client,id_produit,date_retour,motif,quantite_retournee,montant_rembourse,statut_retour
RET02189,VNT043924,CLT10296,PRD0075,2024-04-25,Mauvaise taille,2,602.04,remboursé
RET02190,VNT028743,CLT01895,PRD0045,2023-11-11,Ne correspond pas à la description,1,950.49,remboursé
RET02191,VNT007901,CLT07040,PRD0240,2022-03-21,Arrivé endommagé,2,3802.31,remboursé
RET02192,VNT008154,CLT03122,PRD0206,2024-08-20,Produit défectueux,1,1922.56,remboursé
RET02193,VNT043461,CLT04300,PRD0232,2023-01-07,Arrivé endommagé,2,4424.4,remboursé
RET02194,VNT017551,CLT04891,PRD0220,2023-02-12,Produit défectueux,1,2513.4,refusé
RET02195,VNT022283,CLT03108,PRD0144,2024-05-30,Produit défectueux,1,245.56,remboursé
RET02196,VNT050761,CLT05354,PRD0314,2022-04-05,Ne correspond pas à la description,2,81.18,remboursé
RET02197,VNT037425,CLT03427,PRD0400,2024-05-20,Ne correspond pas à la description,2,578.4,remboursé
RET02198,VNT043476,CLT03954,PRD0145,2022-11-08,Mauvaise taille,3,62.77,remboursé
RET02199,VNT052512,CLT06071,PRD0098,2023-11-15,Arrivé endommagé,4,2122.76,remboursé
RET02200,VNT023947,CLT05384,PRD0357,2024-03-19,Arrivé endommagé,2,573.9,en_traitement
RET02201,VNT037106,CLT04043,PRD0061,2023-03-23,Qualité insuffisante,1,635.31,remboursé
RET02202,VNT018352,CLT09671,PRD0148,2022-09-05,Produit défectueux,1,129.79,remboursé
RET02203,VNT000581,CLT10185,PRD0135,2024-03-16,Arrivé endommagé,3,223.18,remboursé
RET02204,VNT053042,CLT11583,PRD0284,2022-06-18,Arrivé endommagé,2,103.36,en_traitement
RET02205,VNT014884,CLT01299,PRD0349,2023-01-27,Mauvaise taille,1,89.03,en_traitement
RET02206,VNT007362,CLT09730,PRD0221,2024-11-18,Produit défectueux,1,56.97,remboursé
RET02207,VNT038070,CLT00239,PRD0099,2023-02-06,Changement d'avis,1,1009.24,remboursé
RET02208,VNT020078,CLT00539,PRD0117,2023-12-14,Ne correspond pas à la description,2,245.31,refusé
RET02209,VNT016786,CLT02600,PRD0383,2023-01-02,Changement d'avis,1,341.26,remboursé
RET02210,VNT005308,CLT08393,PRD0151,2024-10-05,Changement d'avis,1,542.55,en_traitement
RET02211,VNT024554,CLT11182,PRD0257,2023-08-04,Mauvaise taille,4,1635.07,remboursé
RET02212,VNT013045,CLT03692,PRD0333,2023-01-30,Ne correspond pas à la description,3,349.89,remboursé
RET02213,VNT029493,CLT07650,PRD0222,2024-10-20,Ne correspond pas à la description,2,3868.47,remboursé
RET02214,VNT019467,CLT07132,PRD0096,2023-03-27,Produit défectueux,1,351.32,remboursé
RET02215,VNT025903,CLT04493,PRD0286,2022-02-06,Mauvaise taille,1,322.02,refusé
RET02216,VNT006598,CLT03257,PRD0087,2023-08-09,Arrivé endommagé,1,781.71,remboursé
RET02217,VNT041429,CLT05737,PRD0033,2024-09-19,Mauvaise taille,1,1330.62,remboursé
RET02218,VNT020166,CLT02042,PRD0193,2022-03-10,Ne correspond pas à la description,2,2210.88,remboursé
RET02219,VNT045962,CLT04522,PRD0069,2024-08-15,Ne correspond pas à la description,8,3367.44,en_traitement
RET02220,VNT032953,CLT02670,PRD0267,2023-11-05,Produit défectueux,1,420.18,remboursé
RET02221,VNT033061,CLT10429,PRD0320,2022-10-27,Mauvaise taille,5,258.27,refusé
RET02222,VNT034517,CLT02556,PRD0154,2022-04-20,Ne correspond pas à la description,1,168.4,remboursé
RET02223,VNT052287,CLT09893,PRD0156,2022-02-05,Changement d'avis,2,1412.22,remboursé
RET02224,VNT036977,CLT01946,PRD0348,2024-04-15,Produit défectueux,1,170.07,remboursé
RET02225,VNT001415,CLT07408,PRD0058,2022-11-30,Qualité insuffisante,2,2237.24,remboursé
RET02226,VNT022868,CLT11072,PRD0341,2024-01-12,Ne correspond pas à la description,2,181.44,remboursé
RET02227,VNT033363,CLT03658,PRD0296,2023-07-16,Ne correspond pas à la description,3,837.6,remboursé
RET02228,VNT042620,CLT02492,PRD0015,2023-06-05,Arrivé endommagé,1,1507.36,remboursé
RET02229,VNT005468,CLT10329,PRD0043,2023-07-27,Mauvaise taille,1,3085.12,en_traitement
RET02230,VNT029269,CLT07339,PRD0129,2023-12-11,Mauvaise taille,3,90.38,en_traitement
RET02231,VNT029730,CLT09703,PRD0361,2024-10-10,Ne correspond pas à la description,2,894.67,remboursé
RET02232,VNT021409,CLT04294,PRD0206,2024-02-01,Ne correspond pas à la description,2,2801.42,remboursé
RET02233,VNT045902,CLT06287,PRD0364,2023-10-05,Arrivé endommagé,1,179.96,remboursé
RET02234,VNT015242,CLT03143,PRD0357,2022-07-07,Changement d'avis,1,304.68,remboursé
RET02235,VNT009896,CLT10831,PRD0349,2022-07-19,Ne correspond pas à la description,1,73.61,remboursé
RET02236,VNT040422,CLT00525,PRD0189,2023-11-12,Ne correspond pas à la description,6,554.62,refusé
RET02237,VNT053559,CLT08688,PRD0372,2024-01-25,Mauvaise taille,1,1182.42,refusé
RET02238,VNT042718,CLT09208,PRD0221,2023-11-27,Produit défectueux,4,409.6,remboursé
RET02239,VNT007676,CLT10405,PRD0259,2022-06-11,Produit défectueux,3,1020.92,refusé
RET02240,VNT009311,CLT06151,PRD0371,2023-04-03,Produit défectueux,2,1505.35,remboursé
RET02241,VNT029061,CLT11241,PRD0183,2023-05-04,Doublon de commande,1,802.08,remboursé
RET02242,VNT028754,CLT03622,PRD0058,2023-07-18,Mauvaise taille,3,2342.77,remboursé
RET02243,VNT035988,CLT02001,PRD0111,2022-06-16,Ne correspond pas à la description,1,80.15,remboursé
RET02244,VNT048343,CLT11085,PRD0091,2024-06-13,Produit défectueux,1,182.83,remboursé
RET02245,VNT050471,CLT11357,PRD0365,2022-11-27,Ne correspond pas à la description,2,1319.0,remboursé
RET02246,VNT032635,CLT01107,PRD0263,2023-07-26,Produit défectueux,1,270.84,remboursé
RET02247,VNT033390,CLT04577,PRD0326,2022-10-06,Ne correspond pas à la description,4,1146.25,remboursé
RET02248,VNT012784,CLT08527,PRD0256,2024-08-07,Ne correspond pas à la description,2,782.89,remboursé
RET02249,VNT044003,CLT06602,PRD0161,2023-09-23,Mauvaise taille,1,2102.05,remboursé
RET02250,VNT039368,CLT01509,PRD0277,2024-05-03,Ne correspond pas à la description,1,400.8,remboursé
RET02251,VNT037048,CLT05787,PRD0129,2022-04-13,Arrivé endommagé,7,257.13,remboursé
RET02252,VNT051298,CLT04856,PRD0323,2022-03-18,Produit défectueux,1,165.21,remboursé
RET02253,VNT007804,CLT06109,PRD0324,2022-06-26,Produit défectueux,4,736.23,remboursé
RET02254,VNT019852,CLT06789,PRD0353,2024-10-28,Mauvaise taille,1,580.53,remboursé
RET02255,VNT047372,CLT09007,PRD0279,2024-11-22,Produit défectueux,1,92.52,remboursé
RET02256,VNT005250,CLT09034,PRD0334,2023-04-13,Délai de livraison dépassé,3,152.06,remboursé
RET02257,VNT016417,CLT01413,PRD0122,2022-09-25,Changement d'avis,1,543.29,en_traitement
RET02258,VNT050081,CLT11921,PRD0139,2024-05-29,Produit défectueux,8,555.76,remboursé
RET02259,VNT042060,CLT00989,PRD0118,2022-09-29,Doublon de commande,1,77.89,remboursé
RET02260,VNT030959,CLT08139,PRD0070,2022-10-21,Produit défectueux,2,1876.39,remboursé
RET02261,VNT023586,CLT00292,PRD0205,2024-04-28,Produit défectueux,2,6321.01,en_traitement
RET02262,VNT017027,CLT01206,PRD0267,2023-04-21,Mauvaise taille,2,289.68,remboursé
RET02263,VNT019410,CLT11911,PRD0199,2022-07-24,Changement d'avis,1,562.5,remboursé
RET02264,VNT033185,CLT10638,PRD0358,2023-07-25,Délai de livraison dépassé,1,40.68,remboursé
RET02265,VNT028429,CLT00661,PRD0230,2024-03-26,Changement d'avis,2,2118.75,remboursé
RET02266,VNT033369,CLT05587,PRD0319,2024-07-17,Produit défectueux,1,310.32,en_traitement
RET02267,VNT016453,CLT07756,PRD0115,2023-06-29,Délai de livraison dépassé,3,470.43,remboursé
RET02268,VNT007251,CLT11099,PRD0010,2022-09-26,Produit défectueux,4,12270.02,remboursé
RET02269,VNT004202,CLT09024,PRD0159,2023-12-19,Ne correspond pas à la description,2,1030.5,remboursé
RET02270,VNT000254,CLT01551,PRD0042,2023-12-28,Arrivé endommagé,1,3852.81,refusé
RET02271,VNT004271,CLT01600,PRD0031,2024-12-01,Doublon de commande,5,20108.13,remboursé
RET02272,VNT041662,CLT08399,PRD0005,2023-03-25,Qualité insuffisante,6,5266.62,en_traitement
RET02273,VNT051437,CLT03429,PRD0324,2022-07-10,Changement d'avis,1,153.06,remboursé
RET02274,VNT020461,CLT11638,PRD0224,2024-08-01,Doublon de commande,1,3890.02,remboursé
RET02275,VNT021173,CLT03111,PRD0123,2023-12-15,Produit défectueux,2,183.71,remboursé
RET02276,VNT052056,CLT09390,PRD0228,2023-10-12,Produit défectueux,2,635.67,remboursé
RET02277,VNT026469,CLT06884,PRD0196,2023-10-05,Arrivé endommagé,1,126.09,remboursé
RET02278,VNT035180,CLT02200,PRD0112,2022-03-14,Changement d'avis,1,305.57,remboursé
RET02279,VNT047163,CLT08497,PRD0270,2024-08-14,Produit défectueux,2,384.02,remboursé
RET02280,VNT002301,CLT08786,PRD0005,2023-01-12,Arrivé endommagé,1,2703.27,refusé
RET02281,VNT013543,CLT02202,PRD0313,2024-08-14,Mauvaise taille,3,443.93,remboursé
RET02282,VNT032034,CLT06865,PRD0217,2022-02-09,Mauvaise taille,1,559.49,remboursé
RET02283,VNT032202,CLT10676,PRD0313,2024-04-01,Mauvaise taille,1,108.37,en_traitement
RET02284,VNT039599,CLT07494,PRD0055,2022-03-07,Produit défectueux,1,679.42,remboursé
RET02285,VNT050759,CLT06877,PRD0108,2023-12-03,Arrivé endommagé,1,55.02,remboursé
RET02286,VNT008872,CLT05359,PRD0259,2024-11-23,Changement d'avis,1,346.1,remboursé
RET02287,VNT010499,CLT11638,PRD0209,2022-10-06,Qualité insuffisante,2,1277.41,refusé
RET02288,VNT046911,CLT03276,PRD0326,2024-06-10,Changement d'avis,1,136.13,remboursé
RET02289,VNT007437,CLT06481,PRD0280,2023-12-03,Ne correspond pas à la description,2,292.23,remboursé
RET02290,VNT031158,CLT05924,PRD0261,2024-09-11,Mauvaise taille,2,1049.61,remboursé
RET02291,VNT046657,CLT09174,PRD0194,2024-06-09,Doublon de commande,1,289.79,remboursé
RET02292,VNT053741,CLT06811,PRD0115,2024-08-24,Produit défectueux,4,562.05,remboursé
RET02293,VNT041065,CLT02381,PRD0276,2024-11-22,Mauvaise taille,3,1141.64,refusé
RET02294,VNT044282,CLT10827,PRD0119,2022-05-11,Produit défectueux,2,194.58,remboursé
RET02295,VNT028786,CLT01592,PRD0126,2024-06-16,Produit défectueux,2,302.85,en_traitement
RET02296,VNT004135,CLT00911,PRD0175,2024-08-10,Changement d'avis,1,612.82,en_traitement
RET02297,VNT043566,CLT02165,PRD0157,2023-01-06,Ne correspond pas à la description,1,173.54,remboursé
RET02298,VNT019401,CLT06704,PRD0245,2023-03-13,Produit défectueux,3,3953.08,en_traitement
RET02299,VNT006518,CLT00759,PRD0210,2022-10-23,Arrivé endommagé,2,149.84,remboursé
RET02300,VNT010075,CLT05960,PRD0153,2023-07-05,Ne correspond pas à la description,1,88.73,remboursé
RET02301,VNT011185,CLT05144,PRD0339,2023-11-04,Arrivé endommagé,1,553.53,remboursé
RET02302,VNT018534,CLT01847,PRD0202,2024-03-15,Produit défectueux,1,1440.12,remboursé
RET02303,VNT038298,CLT02350,PRD0124,2023-03-04,Arrivé endommagé,1,221.77,remboursé
RET02304,VNT045599,CLT06652,PRD0341,2024-11-23,Ne correspond pas à la description,2,158.98,remboursé
RET02305,VNT021906,CLT06724,PRD0050,2024-08-30,Arrivé endommagé,1,11710.7,remboursé
RET02306,VNT020256,CLT10139,PRD0363,2025-01-09,Ne correspond pas à la description,4,1431.26,remboursé
RET02307,VNT018711,CLT07624,PRD0349,2023-02-28,Produit défectueux,3,379.34,remboursé
RET02308,VNT033172,CLT11349,PRD0346,2024-10-01,Qualité insuffisante,1,244.4,refusé
RET02309,VNT036818,CLT02776,PRD0132,2024-12-21,Doublon de commande,1,128.62,remboursé
RET02310,VNT037826,CLT11953,PRD0235,2023-11-18,Produit défectueux,1,7777.73,remboursé
RET02311,VNT041766,CLT05994,PRD0169,2022-11-24,Changement d'avis,1,177.25,remboursé
RET02312,VNT006497,CLT08521,PRD0132,2024-05-22,Produit défectueux,2,337.36,remboursé
RET02313,VNT046617,CLT08658,PRD0038,2024-01-28,Mauvaise taille,1,3529.77,remboursé
RET02314,VNT036307,CLT04304,PRD0119,2024-09-09,Ne correspond pas à la description,1,71.74,remboursé
RET02315,VNT029072,CLT09175,PRD0166,2023-06-03,Qualité insuffisante,1,201.78,remboursé
RET02316,VNT035526,CLT00030,PRD0142,2022-01-25,Ne correspond pas à la description,1,11.93,refusé
RET02317,VNT050508,CLT05483,PRD0276,2024-03-11,Ne correspond pas à la description,1,1629.55,remboursé
RET02318,VNT027118,CLT00139,PRD0378,2023-03-18,Ne correspond pas à la description,2,1766.3,en_traitement
RET02319,VNT050774,CLT03832,PRD0108,2023-06-09,Mauvaise taille,4,304.67,remboursé
RET02320,VNT039090,CLT10502,PRD0105,2024-07-23,Arrivé endommagé,1,16.46,remboursé
RET02321,VNT045915,CLT08304,PRD0074,2024-05-14,Arrivé endommagé,1,171.66,remboursé
RET02322,VNT048064,CLT08553,PRD0361,2024-12-31,Produit défectueux,1,385.71,remboursé
RET02323,VNT038450,CLT06555,PRD0224,2023-11-26,Qualité insuffisante,1,2109.81,remboursé
RET02324,VNT003016,CLT06157,PRD0254,2023-07-07,Arrivé endommagé,3,415.06,refusé
RET02325,VNT011879,CLT05291,PRD0166,2023-01-13,Arrivé endommagé,1,239.45,refusé
RET02326,VNT047385,CLT04753,PRD0101,2023-02-23,Changement d'avis,1,26.29,remboursé
RET02327,VNT024014,CLT00577,PRD0118,2024-02-25,Produit défectueux,3,263.5,remboursé
RET02328,VNT025767,CLT04771,PRD0128,2022-11-24,Ne correspond pas à la description,1,116.9,remboursé
RET02329,VNT038868,CLT06968,PRD0227,2024-09-11,Mauvaise taille,2,6781.75,remboursé
RET02330,VNT053709,CLT00577,PRD0297,2023-05-03,Mauvaise taille,6,3045.87,en_traitement
RET02331,VNT039284,CLT00745,PRD0275,2024-10-09,Arrivé endommagé,3,186.14,remboursé
RET02332,VNT052238,CLT11570,PRD0277,2024-01-28,Arrivé endommagé,3,1121.76,en_traitement
RET02333,VNT042924,CLT02985,PRD0140,2022-05-14,Ne correspond pas à la description,2,435.09,remboursé
RET02334,VNT042358,CLT03956,PRD0052,2022-02-10,Arrivé endommagé,2,1705.46,refusé
RET02335,VNT032770,CLT09785,PRD0110,2022-09-12,Produit défectueux,5,138.57,remboursé
RET02336,VNT018283,CLT02376,PRD0341,2024-08-25,Produit défectueux,1,390.83,remboursé
RET02337,VNT053091,CLT05953,PRD0339,2022-10-01,Doublon de commande,1,155.19,remboursé
RET02338,VNT010133,CLT06424,PRD0251,2022-06-05,Ne correspond pas à la description,1,126.43,remboursé
RET02339,VNT002270,CLT01804,PRD0183,2024-03-25,Produit défectueux,2,1614.55,remboursé
RET02340,VNT010907,CLT06962,PRD0093,2022-10-20,Produit défectueux,3,739.79,refusé
RET02341,VNT054450,CLT10407,PRD0134,2024-07-06,Produit défectueux,1,87.41,en_traitement
RET02342,VNT012799,CLT06198,PRD0169,2024-07-20,Changement d'avis,1,240.64,en_traitement
RET02343,VNT033233,CLT01890,PRD0050,2023-02-28,Produit défectueux,2,6171.94,remboursé
RET02344,VNT016259,CLT06822,PRD0186,2022-02-20,Arrivé endommagé,1,4245.07,remboursé
RET02345,VNT022186,CLT10526,PRD0110,2022-01-31,Mauvaise taille,1,59.24,remboursé
RET02346,VNT052543,CLT06484,PRD0182,2023-09-18,Arrivé endommagé,1,1100.72,remboursé
RET02347,VNT020953,CLT07162,PRD0158,2024-06-01,Délai de livraison dépassé,1,493.01,remboursé
RET02348,VNT026914,CLT10046,PRD0393,2023-01-21,Produit défectueux,1,2631.08,en_traitement
RET02349,VNT000978,CLT07596,PRD0083,2024-08-22,Doublon de commande,1,448.1,en_traitement
RET02350,VNT029702,CLT11828,PRD0183,2024-04-23,Ne correspond pas à la description,4,6654.98,en_traitement
RET02351,VNT028836,CLT09939,PRD0200,2022-09-17,Produit défectueux,1,812.65,remboursé
RET02352,VNT006116,CLT07977,PRD0057,2023-11-05,Produit défectueux,1,1535.46,en_traitement
RET02353,VNT053170,CLT07833,PRD0315,2022-04-26,Mauvaise taille,1,109.38,remboursé
RET02354,VNT025619,CLT08814,PRD0374,2024-04-16,Produit défectueux,1,173.15,remboursé
RET02355,VNT033955,CLT11843,PRD0295,2022-09-21,Ne correspond pas à la description,4,427.01,en_traitement
RET02356,VNT012177,CLT04787,PRD0284,2023-09-25,Produit défectueux,2,146.68,remboursé
RET02357,VNT002392,CLT08421,PRD0395,2024-03-05,Produit défectueux,1,978.32,remboursé
RET02358,VNT030977,CLT09146,PRD0164,2023-01-27,Ne correspond pas à la description,3,838.99,refusé
RET02359,VNT043353,CLT08481,PRD0275,2023-10-23,Produit défectueux,3,155.34,remboursé
RET02360,VNT025901,CLT01773,PRD0267,2024-04-28,Qualité insuffisante,1,332.16,remboursé
RET02361,VNT032940,CLT09139,PRD0060,2024-06-01,Changement d'avis,1,264.29,remboursé
RET02362,VNT022721,CLT07885,PRD0353,2023-10-19,Qualité insuffisante,2,606.59,remboursé
RET02363,VNT028975,CLT02798,PRD0107,2022-10-12,Doublon de commande,1,27.87,remboursé
RET02364,VNT042958,CLT09410,PRD0178,2023-01-18,Produit défectueux,1,436.87,en_traitement
RET02365,VNT011856,CLT05776,PRD0352,2023-03-03,Ne correspond pas à la description,1,915.01,remboursé
RET02366,VNT047351,CLT08534,PRD0284,2022-07-19,Arrivé endommagé,4,201.55,remboursé
RET02367,VNT026885,CLT03202,PRD0232,2023-02-23,Produit défectueux,1,7144.54,remboursé
RET02368,VNT012968,CLT10877,PRD0029,2022-03-25,Changement d'avis,8,33095.6,remboursé
RET02369,VNT030197,CLT09969,PRD0250,2023-01-06,Qualité insuffisante,1,410.6,remboursé
RET02370,VNT052134,CLT01209,PRD0071,2024-10-27,Arrivé endommagé,8,5357.57,remboursé
RET02371,VNT026378,CLT05908,PRD0253,2024-01-27,Arrivé endommagé,1,240.66,remboursé
RET02372,VNT017463,CLT04723,PRD0212,2025-01-04,Changement d'avis,1,1520.41,en_traitement
RET02373,VNT026725,CLT05182,PRD0384,2022-07-18,Ne correspond pas à la description,6,3651.08,remboursé
RET02374,VNT035465,CLT03683,PRD0015,2022-08-13,Arrivé endommagé,1,1327.16,remboursé
RET02375,VNT049938,CLT04647,PRD0391,2023-07-18,Produit défectueux,2,1098.65,remboursé
RET02376,VNT028803,CLT09260,PRD0211,2025-01-12,Produit défectueux,1,1539.82,refusé
RET02377,VNT043859,CLT05016,PRD0342,2023-02-27,Produit défectueux,2,251.35,remboursé
RET02378,VNT034647,CLT02597,PRD0043,2024-11-25,Produit défectueux,2,10465.73,remboursé
RET02379,VNT020403,CLT11308,PRD0297,2023-06-26,Doublon de commande,1,299.93,en_traitement
RET02380,VNT054003,CLT11495,PRD0002,2024-08-04,Ne correspond pas à la description,4,13342.7,remboursé
RET02381,VNT004384,CLT01270,PRD0073,2024-04-08,Produit défectueux,1,618.33,en_traitement
RET02382,VNT037594,CLT10571,PRD0183,2024-04-19,Ne correspond pas à la description,1,1857.05,en_traitement
RET02383,VNT039429,CLT01357,PRD0221,2022-05-30,Changement d'avis,1,67.53,en_traitement
RET02384,VNT006235,CLT05557,PRD0311,2022-07-19,Mauvaise taille,1,148.4,remboursé
RET02385,VNT027692,CLT04642,PRD0256,2023-03-11,Produit défectueux,2,836.21,remboursé
RET02386,VNT015240,CLT02766,PRD0352,2024-05-28,Changement d'avis,1,481.33,remboursé
RET02387,VNT020506,CLT07507,PRD0060,2023-04-23,Produit défectueux,1,798.14,remboursé
RET02388,VNT022050,CLT02666,PRD0151,2023-04-28,Ne correspond pas à la description,1,1277.05,remboursé
RET02389,VNT044565,CLT10955,PRD0284,2024-05-13,Ne correspond pas à la description,1,46.64,remboursé
RET02390,VNT029569,CLT01121,PRD0042,2025-01-01,Mauvaise taille,2,6264.0,en_traitement
RET02391,VNT036791,CLT00074,PRD0284,2024-03-26,Ne correspond pas à la description,1,212.88,en_traitement
RET02392,VNT001994,CLT08077,PRD0098,2024-02-11,Produit défectueux,2,1419.49,remboursé
RET02393,VNT000926,CLT06544,PRD0095,2022-05-30,Changement d'avis,1,450.31,en_traitement
RET02394,VNT049462,CLT06666,PRD0364,2024-04-22,Ne correspond pas à la description,1,213.27,remboursé
RET02395,VNT005683,CLT04173,PRD0378,2022-07-28,Mauvaise taille,1,1949.64,remboursé
RET02396,VNT032343,CLT00197,PRD0119,2022-09-02,Mauvaise taille,1,66.43,en_traitement
RET02397,VNT053127,CLT00326,PRD0207,2022-10-02,Arrivé endommagé,5,4944.84,remboursé
RET02398,VNT040262,CLT05164,PRD0227,2023-09-11,Ne correspond pas à la description,1,3096.79,remboursé
RET02399,VNT010241,CLT02887,PRD0068,2022-09-30,Doublon de commande,1,413.68,refusé
RET02400,VNT045345,CLT07709,PRD0373,2024-06-18,Produit défectueux,1,2847.61,en_traitement
RET02401,VNT009980,CLT11403,PRD0319,2024-03-08,Ne correspond pas à la description,2,348.85,remboursé
RET02402,VNT028687,CLT03831,PRD0151,2023-04-23,Ne correspond pas à la description,1,598.29,remboursé
RET02403,VNT006973,CLT09178,PRD0293,2023-12-15,Arrivé endommagé,3,1135.39,remboursé
RET02404,VNT017390,CLT00628,PRD0330,2024-12-13,Produit défectueux,1,41.01,remboursé
RET02405,VNT016872,CLT10225,PRD0388,2022-12-21,Produit défectueux,2,903.95,remboursé
RET02406,VNT036205,CLT06151,PRD0194,2024-11-02,Produit défectueux,2,617.51,remboursé
RET02407,VNT037898,CLT11571,PRD0378,2024-06-06,Ne correspond pas à la description,2,1769.46,remboursé
RET02408,VNT004931,CLT03357,PRD0113,2023-05-31,Mauvaise taille,2,176.59,en_traitement
RET02409,VNT053952,CLT03155,PRD0398,2023-10-08,Doublon de commande,2,814.19,en_traitement
RET02410,VNT027294,CLT07700,PRD0006,2022-07-01,Ne correspond pas à la description,3,2052.36,remboursé
RET02411,VNT051064,CLT06234,PRD0001,2023-06-06,Arrivé endommagé,1,3040.12,remboursé
RET02412,VNT051495,CLT00490,PRD0136,2023-03-19,Ne correspond pas à la description,1,258.78,remboursé
RET02413,VNT009080,CLT00771,PRD0236,2022-02-28,Changement d'avis,2,3387.98,en_traitement
